time,river_discharge,temperature_mean,temperature_max,temperature_min,relative_humidity_mean,precipitation_sum,soil_moisture_mean,flood_occured,discharge_rolling_mean
16/07/2012,28.58,24.5,25.4,23.5,93,10.65,0.477,False,30.713333333333335
17/07/2012,26.61,24.6,25.6,23.7,93,22.79,0.488,False,28.776666666666667
18/07/2012,26.35,25.1,26.6,23.8,93,20.24,0.494,False,27.179999999999996
19/07/2012,28.51,25.0,26.5,23.7,93,30.64,0.504,False,27.156666666666666
20/07/2012,29.97,24.7,26.0,23.5,92,20.16,0.508,False,28.276666666666667
21/07/2012,29.2,24.2,25.2,23.1,93,36.77,0.52,False,29.22666666666667
22/07/2012,28.79,25.7,31.0,23.0,84,1.8,0.515,False,29.319999999999997
23/07/2012,33.67,25.6,28.7,23.6,84,1.11,0.511,False,30.55333333333333
24/07/2012,32.88,25.5,29.2,23.1,86,2.62,0.509,False,31.78
25/07/2012,33.04,26.0,29.2,23.6,84,2.48,0.505,False,33.196666666666665
26/07/2012,31.89,25.1,27.8,23.0,90,9.07,0.506,False,32.60333333333333
27/07/2012,30.26,25.9,30.0,23.5,84,0.55,0.501,False,31.73
28/07/2012,34.81,25.6,29.0,23.6,85,1.1,0.498,False,32.32
29/07/2012,40.11,26.4,30.0,23.8,83,0.68,0.494,False,35.06
30/07/2012,44.5,25.9,29.0,23.8,85,0.95,0.491,False,39.806666666666665
31/07/2012,44.29,26.0,29.2,23.6,84,0.27,0.488,False,42.96666666666666
01/08/2012,40.88,25.8,28.8,23.9,87,3.94,0.487,False,43.22333333333333
02/08/2012,39.55,25.5,29.9,23.5,90,8.14,0.489,False,41.57333333333333
03/08/2012,41.85,25.8,29.3,23.4,88,4.87,0.485,False,40.76
04/08/2012,39.74,26.7,32.2,23.4,80,0.95,0.479,False,40.379999999999995
05/08/2012,35.98,27.1,32.6,23.3,78,0.27,0.474,False,39.19
06/08/2012,33.04,26.6,32.0,23.6,81,1.35,0.471,False,36.25333333333333
07/08/2012,31.51,25.5,28.5,23.3,88,3.23,0.473,False,33.51
08/08/2012,30.92,25.5,29.2,23.5,89,10.87,0.476,False,31.823333333333327
09/08/2012,28.79,25.4,29.8,23.2,89,8.97,0.477,False,30.406666666666666
10/08/2012,27.31,26.0,30.5,23.3,85,2.01,0.471,False,29.00666666666666
11/08/2012,27.64,25.8,31.1,23.6,88,4.8,0.472,False,27.913333333333327
12/08/2012,26.04,25.8,30.1,23.4,89,7.19,0.473,False,26.996666666666666
13/08/2012,24.23,25.7,31.2,23.2,87,3.72,0.47,False,25.97
14/08/2012,23.32,25.1,27.9,23.5,90,9.43,0.473,False,24.529999999999998
15/08/2012,22.33,24.7,27.8,22.7,92,4.9,0.471,False,23.293333333333333
16/08/2012,25.49,24.9,29.6,23.3,91,8.47,0.474,False,23.713333333333328
17/08/2012,30.92,25.4,27.9,23.5,87,1.72,0.469,False,26.246666666666666
18/08/2012,40.02,25.1,28.1,23.0,92,13.58,0.477,False,32.14333333333334
19/08/2012,38.17,25.0,27.9,23.2,92,16.85,0.481,False,36.37
20/08/2012,35.39,24.6,26.6,23.7,94,13.67,0.485,False,37.86000000000001
21/08/2012,34.65,24.5,26.0,23.5,92,6.3,0.483,False,36.07
22/08/2012,34.97,24.8,25.9,23.7,93,5.63,0.484,False,35.00333333333333
23/08/2012,38.17,25.3,27.5,24.0,90,2.49,0.481,False,35.93
24/08/2012,37.02,25.6,28.2,24.0,90,6.92,0.483,False,36.72
25/08/2012,35.39,25.0,25.7,23.9,94,10.95,0.487,False,36.85999999999999
26/08/2012,36.93,24.9,25.9,23.8,94,9.5,0.488,False,36.446666666666665
27/08/2012,43.06,24.9,26.7,23.1,92,8.58,0.489,False,38.46
28/08/2012,42.65,25.6,29.8,23.5,89,5.71,0.486,False,40.879999999999995
29/08/2012,41.07,25.8,29.4,23.5,87,2.72,0.484,False,42.26
30/08/2012,39.74,25.2,27.1,23.8,90,2.98,0.482,False,41.153333333333336
31/08/2012,36.84,25.0,27.3,23.3,93,12.92,0.488,False,39.21666666666667
01/09/2012,36.41,24.9,28.0,23.0,91,5.54,0.485,False,37.663333333333334
02/09/2012,39.64,25.1,29.3,23.5,91,8.5,0.486,False,37.629999999999995
03/09/2012,46.97,25.4,29.1,23.8,90,11.18,0.487,False,41.00666666666666
04/09/2012,47.42,25.3,26.8,23.8,93,17.71,0.493,False,44.67666666666667
05/09/2012,49.82,25.1,29.2,23.7,91,18.45,0.496,False,48.06999999999999
06/09/2012,52.09,25.4,29.8,23.9,88,4.86,0.493,False,49.776666666666664
07/09/2012,53.2,25.1,27.3,23.9,90,6.51,0.493,False,51.70333333333334
08/09/2012,49.0,25.0,28.8,22.3,92,9.18,0.492,False,51.43000000000001
09/09/2012,46.97,25.4,31.2,23.1,90,9.93,0.491,False,49.723333333333336
10/09/2012,47.19,25.8,28.8,23.3,83,1.4,0.486,False,47.71999999999999
11/09/2012,50.17,25.3,28.8,23.4,89,4.57,0.484,False,48.10999999999999
12/09/2012,59.12,25.7,30.1,23.1,87,10.51,0.484,False,52.16
13/09/2012,63.86,24.7,26.6,23.6,93,7.84,0.484,False,57.71666666666666
14/09/2012,66.92,25.7,30.8,23.9,87,5.42,0.482,True,63.300000000000004
15/09/2012,68.34,25.5,29.2,24.1,89,6.67,0.48,True,66.37333333333333
16/09/2012,81.6,25.4,28.6,24.1,92,9.17,0.481,True,72.28666666666666
17/09/2012,82.56,25.7,31.0,23.7,88,5.39,0.478,True,77.5
18/09/2012,78.43,25.0,29.0,23.1,89,6.13,0.477,True,80.86333333333333
19/09/2012,73.82,25.1,28.2,23.8,90,3.5,0.473,True,78.27
20/09/2012,71.28,24.8,25.7,24.1,94,43.0,0.487,True,74.51
21/09/2012,67.23,24.9,25.1,24.3,95,9.58,0.493,True,70.77666666666666
22/09/2012,63.71,27.0,33.0,24.4,84,13.16,0.49,False,67.40666666666667
23/09/2012,61.66,26.1,30.0,24.3,93,7.8,0.489,False,64.2
24/09/2012,61.81,26.2,30.7,24.4,89,5.93,0.486,False,62.39333333333334
25/09/2012,61.37,25.9,29.4,24.2,90,5.05,0.482,False,61.61333333333332
26/09/2012,59.95,25.3,27.6,24.4,91,2.95,0.478,False,61.04333333333333
27/09/2012,71.61,25.9,28.4,24.2,86,0.61,0.473,True,64.31
28/09/2012,75.74,24.8,28.5,22.6,93,14.93,0.477,True,69.1
29/09/2012,92.97,24.7,29.4,22.8,92,8.06,0.476,True,80.10666666666667
30/09/2012,88.74,24.4,27.7,22.4,84,0.12,0.471,True,85.81666666666666
01/10/2012,84.51,25.9,31.4,22.7,82,2.55,0.467,True,88.74000000000001
02/10/2012,86.9,26.5,30.9,22.4,79,0.73,0.463,True,86.71666666666665
03/10/2012,84.51,25.4,30.1,23.2,87,15.95,0.464,True,85.30666666666667
04/10/2012,82.95,24.0,24.5,23.4,90,15.54,0.475,True,84.78666666666668
05/10/2012,82.95,25.9,29.6,23.4,79,0.12,0.468,True,83.47000000000001
06/10/2012,90.41,25.9,30.2,23.0,79,0.0,0.463,True,85.43666666666667
07/10/2012,143.88,26.5,29.9,22.2,76,0.0,0.458,True,105.74666666666667
08/10/2012,139.6,27.3,33.1,22.1,63,0.0,0.453,True,124.63
09/10/2012,136.09,26.6,32.8,20.0,61,0.0,0.448,True,139.85666666666665
10/10/2012,122.88,23.7,31.0,20.0,77,16.69,0.451,True,132.85666666666665
11/10/2012,110.17,23.8,28.6,21.2,86,5.43,0.453,True,123.04666666666664
12/10/2012,98.31,26.7,31.1,22.6,77,0.47,0.448,True,110.45333333333332
13/10/2012,87.92,27.3,32.7,23.1,76,0.0,0.444,True,98.8
14/10/2012,79.17,27.8,32.8,24.2,78,1.75,0.44,True,88.46666666666665
15/10/2012,70.94,26.6,31.9,23.1,86,4.77,0.439,True,79.34333333333332
16/10/2012,63.57,27.3,33.0,22.4,67,0.0,0.433,False,71.22666666666666
17/10/2012,57.88,26.8,30.8,23.6,66,0.0,0.427,False,64.13
18/10/2012,51.84,26.5,32.0,23.7,77,3.91,0.428,False,57.76333333333332
19/10/2012,46.42,26.9,30.8,23.5,72,0.0,0.423,False,52.04666666666666
20/10/2012,41.46,27.4,31.7,23.2,71,0.0,0.419,False,46.57333333333332
21/10/2012,37.11,27.1,32.2,22.8,73,0.23,0.415,False,41.66333333333333
22/10/2012,33.2,27.6,33.2,22.9,70,0.11,0.411,False,37.25666666666666
23/10/2012,29.83,27.7,33.9,22.2,65,0.0,0.407,False,33.37999999999999
24/10/2012,26.93,27.7,33.7,22.6,66,0.0,0.402,False,29.98666666666666
25/10/2012,24.12,27.5,32.8,23.0,70,0.11,0.399,False,26.95999999999999
26/10/2012,21.59,27.1,32.5,22.5,72,0.78,0.397,False,24.213333333333324
27/10/2012,19.37,28.2,34.2,23.4,73,0.55,0.394,False,21.693333333333324
28/10/2012,17.41,26.8,32.1,23.2,81,0.44,0.39,False,19.456666666666656
29/10/2012,15.75,26.4,32.0,21.6,81,0.66,0.389,False,17.50999999999999
30/10/2012,18.5,26.0,31.0,23.8,76,0.98,0.385,False,17.219999999999988
31/10/2012,18.28,24.0,25.5,21.1,90,3.04,0.39,False,17.50999999999999
01/11/2012,18.41,26.7,32.1,22.5,66,0.0,0.378,False,18.396666666666658
02/11/2012,17.79,26.5,31.3,21.1,74,0.32,0.376,False,18.159999999999993
03/11/2012,16.58,25.0,31.9,18.4,66,0.0,0.369,False,17.593333333333323
04/11/2012,19.09,25.6,32.0,20.7,65,0.0,0.362,False,17.81999999999999
05/11/2012,20.28,25.7,30.9,21.9,65,0.0,0.357,False,18.64999999999999
06/11/2012,19.46,25.9,30.2,21.6,66,0.11,0.35,False,19.609999999999992
07/11/2012,17.71,26.9,32.1,22.5,69,0.0,0.343,False,19.14999999999999
08/11/2012,15.94,26.8,32.1,21.4,63,0.0,0.336,False,17.703333333333322
09/11/2012,14.6,26.7,31.1,23.0,69,0.0,0.332,False,16.083333333333325
10/11/2012,13.26,25.8,32.0,21.7,84,7.99,0.355,False,14.599999999999989
11/11/2012,11.94,27.0,32.3,22.8,72,0.11,0.353,False,13.266666666666657
12/11/2012,11.13,27.2,31.7,23.2,72,0.0,0.343,False,12.10999999999999
13/11/2012,10.3,27.3,31.6,24.0,71,0.0,0.335,False,11.123333333333326
14/11/2012,9.52,27.1,31.2,23.5,69,0.0,0.327,False,10.316666666666658
15/11/2012,15.48,26.4,29.7,23.4,71,0.0,0.321,False,11.766666666666657
16/11/2012,16.95,26.5,30.2,23.3,69,0.0,0.319,False,13.983333333333325
17/11/2012,21.44,26.7,31.2,23.5,66,0.0,0.317,False,17.95666666666666
18/11/2012,24.88,26.0,30.4,22.2,65,0.0,0.314,False,21.089999999999993
19/11/2012,25.06,26.1,30.4,22.5,60,0.0,0.312,False,23.793333333333322
20/11/2012,23.04,25.7,30.2,22.3,64,0.0,0.311,False,24.326666666666657
21/11/2012,21.08,24.9,29.3,20.5,61,0.0,0.308,False,23.059999999999988
22/11/2012,19.56,26.1,30.7,21.8,60,0.0,0.306,False,21.226666666666656
23/11/2012,19.23,26.3,31.2,21.7,61,0.0,0.304,False,19.95666666666666
24/11/2012,23.6,25.3,30.2,21.5,62,0.0,0.303,False,20.796666666666656
25/11/2012,25.0,25.6,30.5,21.8,64,0.0,0.301,False,22.60999999999999
26/11/2012,23.1,25.6,28.8,21.6,65,0.0,0.299,False,23.89999999999999
27/11/2012,21.08,25.0,28.8,21.1,62,0.43,0.297,False,23.05999999999999
28/11/2012,19.37,24.2,26.9,21.2,64,0.0,0.296,False,21.183333333333326
29/11/2012,17.58,25.6,29.2,21.9,63,0.0,0.294,False,19.343333333333323
30/11/2012,15.83,25.8,30.7,20.8,63,0.0,0.292,False,17.593333333333323
01/12/2012,14.35,25.8,30.3,21.6,60,0.0,0.291,False,15.91999999999999
02/12/2012,12.93,25.9,30.4,22.2,64,0.0,0.289,False,14.36999999999999
03/12/2012,11.65,25.8,30.2,22.1,63,0.0,0.287,False,12.976666666666658
04/12/2012,10.48,26.6,30.8,22.9,58,0.0,0.285,False,11.686666666666659
05/12/2012,9.47,26.4,30.6,23.9,71,0.11,0.286,False,10.533333333333324
06/12/2012,8.57,27.0,30.9,23.1,62,0.0,0.283,False,9.506666666666659
07/12/2012,7.81,26.4,30.7,21.2,58,0.0,0.281,False,8.616666666666656
08/12/2012,7.11,25.2,30.2,20.8,57,0.0,0.279,False,7.829999999999991
09/12/2012,6.59,24.7,29.6,20.7,61,0.0,0.278,False,7.16999999999999
10/12/2012,6.03,25.4,29.8,21.4,61,0.0,0.276,False,6.576666666666657
11/12/2012,5.5,25.1,28.7,21.8,58,0.0,0.274,False,6.039999999999991
12/12/2012,5.01,25.7,30.1,22.3,55,0.0,0.273,False,5.513333333333324
13/12/2012,4.57,25.6,29.5,23.0,61,0.0,0.271,False,5.026666666666657
14/12/2012,4.24,26.0,30.3,22.5,56,0.0,0.269,False,4.606666666666658
15/12/2012,4.04,26.5,30.9,22.6,61,0.0,0.268,False,4.283333333333324
16/12/2012,3.8,26.8,30.3,23.3,60,0.0,0.267,False,4.0266666666666575
17/12/2012,3.53,26.9,30.9,24.0,64,0.0,0.265,False,3.7899999999999903
18/12/2012,3.3,26.9,31.4,23.4,64,0.0,0.264,False,3.5433333333333237
19/12/2012,3.17,24.6,28.5,21.2,65,0.0,0.262,False,3.3333333333333237
20/12/2012,3.03,25.5,30.8,21.6,59,0.0,0.261,False,3.166666666666657
21/12/2012,2.89,25.4,30.2,21.7,60,0.0,0.259,False,3.0299999999999905
22/12/2012,2.79,25.2,28.9,22.1,62,0.0,0.257,False,2.9033333333333236
23/12/2012,2.73,25.9,30.9,22.2,60,0.0,0.256,False,2.803333333333324
24/12/2012,2.62,26.3,31.2,22.4,61,0.0,0.254,False,2.713333333333324
25/12/2012,2.55,26.7,32.0,22.6,61,0.0,0.253,False,2.633333333333324
26/12/2012,2.47,26.1,31.7,22.0,59,0.0,0.25,False,2.5466666666666575
27/12/2012,2.39,25.3,30.8,21.3,59,0.0,0.249,False,2.4699999999999904
28/12/2012,2.34,26.3,32.0,21.4,55,0.0,0.247,False,2.3999999999999906
29/12/2012,2.3,27.2,32.8,22.0,54,0.0,0.245,False,2.343333333333324
30/12/2012,2.28,27.5,31.9,23.3,56,0.0,0.244,False,2.3066666666666573
31/12/2012,2.27,28.0,33.5,22.4,54,0.0,0.242,False,2.283333333333324
01/01/2013,2.24,25.0,31.3,19.5,55,0.0,0.24,False,2.263333333333324
02/01/2013,2.22,23.5,29.7,19.1,52,0.0,0.24,False,2.243333333333324
03/01/2013,2.18,24.4,29.9,19.6,52,0.0,0.24,False,2.213333333333324
04/01/2013,2.16,24.7,29.7,20.6,59,0.0,0.24,False,2.186666666666657
05/01/2013,2.14,24.6,29.3,21.5,58,0.0,0.24,False,2.159999999999991
06/01/2013,2.14,23.6,29.3,19.1,55,0.0,0.24,False,2.146666666666657
07/01/2013,2.3,24.1,29.8,19.5,56,0.0,0.24,False,2.193333333333324
08/01/2013,3.79,25.4,30.7,20.2,57,0.0,0.24,False,2.743333333333324
09/01/2013,4.14,26.4,31.4,21.8,59,0.0,0.241,False,3.409999999999991
10/01/2013,3.8,26.4,32.0,20.8,57,0.0,0.24,False,3.909999999999991
11/01/2013,3.49,25.3,31.3,20.5,55,0.0,0.24,False,3.8099999999999903
12/01/2013,3.21,25.9,30.4,20.8,49,0.0,0.239,False,3.4999999999999907
13/01/2013,2.95,25.7,30.5,23.2,59,0.0,0.24,False,3.2166666666666575
14/01/2013,2.81,26.6,29.9,23.4,57,0.0,0.24,False,2.989999999999991
15/01/2013,2.69,26.5,30.4,22.3,56,0.0,0.24,False,2.816666666666657
16/01/2013,2.58,27.3,33.0,21.9,51,0.0,0.239,False,2.693333333333324
17/01/2013,2.47,27.2,33.0,21.8,49,0.0,0.239,False,2.5799999999999907
18/01/2013,2.39,26.7,32.4,21.6,48,0.0,0.239,False,2.4799999999999907
19/01/2013,2.33,25.8,31.6,20.6,52,0.0,0.239,False,2.396666666666657
20/01/2013,2.27,25.0,30.9,20.2,51,0.0,0.238,False,2.3299999999999907
21/01/2013,2.22,24.8,30.8,19.9,52,0.0,0.238,False,2.273333333333324
22/01/2013,2.18,24.9,30.6,20.3,51,0.0,0.237,False,2.223333333333324
23/01/2013,2.16,23.1,27.5,18.9,56,0.0,0.238,False,2.186666666666657
24/01/2013,2.14,22.1,27.3,18.5,52,0.0,0.237,False,2.159999999999991
25/01/2013,2.11,23.4,28.2,18.9,59,0.0,0.238,False,2.1366666666666574
26/01/2013,2.09,24.5,29.9,20.8,56,0.0,0.238,False,2.113333333333324
27/01/2013,2.08,25.0,30.1,21.0,57,0.0,0.238,False,2.0933333333333235
28/01/2013,2.08,25.3,31.1,20.9,57,0.0,0.238,False,2.0833333333333237
29/01/2013,2.06,26.8,31.8,21.4,57,0.0,0.237,False,2.073333333333324
30/01/2013,2.05,27.7,32.9,23.0,58,0.21,0.237,False,2.063333333333324
31/01/2013,2.03,27.9,33.4,22.9,64,0.0,0.238,False,2.0466666666666566
01/02/2013,2.03,28.4,33.4,24.6,63,0.0,0.237,False,2.036666666666657
02/02/2013,2.03,27.2,33.5,21.9,57,0.0,0.236,False,2.03
03/02/2013,2.03,26.4,32.3,22.4,54,0.0,0.236,False,2.03
04/02/2013,2.03,25.7,30.6,22.7,56,0.0,0.236,False,2.03
05/02/2013,2.03,27.0,30.5,23.0,56,0.13,0.236,False,2.03
06/02/2013,2.03,26.4,27.8,24.8,67,0.0,0.238,False,2.03
07/02/2013,2.0,27.6,33.4,23.6,78,1.57,0.242,False,2.0199999999999907
08/02/2013,2.0,27.2,33.0,24.3,83,8.91,0.269,False,2.0099999999999905
09/02/2013,2.0,26.8,33.5,22.8,82,3.49,0.281,False,2.0
10/02/2013,2.0,28.0,33.2,23.7,64,0.39,0.265,False,2.0
11/02/2013,2.0,27.5,31.0,24.6,62,0.0,0.247,False,2.0
12/02/2013,2.0,27.5,32.8,23.5,56,0.0,0.243,False,2.0
13/02/2013,2.0,28.4,35.2,23.2,51,0.0,0.242,False,2.0
14/02/2013,2.0,27.3,33.2,23.0,55,0.0,0.243,False,2.0
15/02/2013,2.0,27.7,33.8,23.1,59,0.0,0.243,False,2.0
16/02/2013,2.0,29.5,35.3,23.8,50,0.0,0.242,False,2.0
17/02/2013,1.97,29.6,35.9,22.1,51,0.0,0.242,False,1.9899999999999904
18/02/2013,1.97,30.3,35.4,23.7,51,0.0,0.242,False,1.9799999999999904
19/02/2013,1.97,29.3,34.3,25.3,57,0.06,0.243,False,1.97
20/02/2013,1.97,31.1,36.1,26.1,52,0.0,0.243,False,1.97
21/02/2013,2.0,30.3,35.2,24.7,62,0.96,0.244,False,1.9799999999999904
22/02/2013,2.09,29.7,36.0,24.1,56,0.24,0.244,False,2.0199999999999907
23/02/2013,2.25,30.3,38.0,23.2,43,0.0,0.243,False,2.113333333333324
24/02/2013,2.34,29.4,35.6,23.9,61,1.25,0.246,False,2.2266666666666572
25/02/2013,2.28,27.1,33.9,24.5,79,4.2,0.261,False,2.2899999999999903
26/02/2013,2.22,25.6,32.4,21.7,84,1.41,0.283,False,2.2799999999999905
27/02/2013,2.16,28.5,35.3,21.1,60,0.0,0.265,False,2.2199999999999904
28/02/2013,2.09,29.6,35.8,22.1,49,0.0,0.25,False,2.1566666666666574
01/03/2013,2.06,30.7,37.9,22.0,45,0.06,0.248,False,2.1033333333333237
02/03/2013,2.03,30.8,38.6,22.7,44,0.06,0.248,False,2.0599999999999903
03/03/2013,2.03,30.5,35.6,24.5,49,0.06,0.249,False,2.0399999999999907
04/03/2013,2.0,30.7,37.1,24.3,48,0.0,0.25,False,2.0199999999999902
05/03/2013,2.0,28.7,34.1,23.3,68,1.2,0.253,False,2.0099999999999905
06/03/2013,1.97,29.1,35.8,23.4,58,0.61,0.253,False,1.9899999999999904
07/03/2013,1.97,31.1,38.6,22.8,41,0.06,0.252,False,1.9799999999999904
08/03/2013,1.97,31.6,39.1,24.6,39,0.0,0.252,False,1.97
09/03/2013,1.97,30.9,39.0,24.0,44,0.13,0.253,False,1.97
10/03/2013,1.94,32.1,39.2,25.4,40,0.0,0.253,False,1.9599999999999904
11/03/2013,1.88,32.5,40.7,25.2,49,0.39,0.255,False,1.9299999999999906
12/03/2013,1.84,32.5,40.6,24.6,49,0.13,0.256,False,1.8866666666666572
13/03/2013,1.81,32.4,41.3,22.5,41,0.0,0.256,False,1.843333333333324
14/03/2013,1.81,32.0,40.8,21.3,34,0.0,0.256,False,1.8199999999999905
15/03/2013,1.81,32.0,41.2,21.7,32,0.0,0.257,False,1.81
16/03/2013,1.81,31.6,41.1,24.9,51,0.67,0.259,False,1.81
17/03/2013,1.78,29.5,37.3,23.8,62,0.87,0.262,False,1.7999999999999907
18/03/2013,1.78,30.2,38.5,25.0,66,1.28,0.264,False,1.7899999999999905
19/03/2013,1.78,29.3,35.8,25.8,72,13.49,0.288,False,1.78
20/03/2013,1.78,28.3,34.2,23.6,66,0.07,0.297,False,1.78
21/03/2013,1.84,28.0,36.2,23.4,73,1.99,0.283,False,1.7999999999999907
22/03/2013,1.94,27.6,32.8,24.5,78,3.85,0.288,False,1.853333333333324
23/03/2013,2.0,27.0,31.6,24.8,85,6.49,0.315,False,1.926666666666657
24/03/2013,1.97,27.6,33.3,24.4,81,2.15,0.307,False,1.9699999999999906
25/03/2013,2.0,29.9,36.0,24.8,65,0.21,0.289,False,1.9899999999999904
26/03/2013,2.25,30.2,35.8,26.1,64,0.7,0.278,False,2.073333333333324
27/03/2013,2.4,29.2,36.6,26.2,75,1.68,0.28,False,2.2166666666666575
28/03/2013,2.47,27.0,30.9,24.5,87,8.09,0.311,False,2.3733333333333237
29/03/2013,2.5,29.9,36.5,24.4,66,0.07,0.298,False,2.4566666666666572
30/03/2013,2.56,28.2,34.1,24.6,80,6.3,0.304,False,2.509999999999991
31/03/2013,2.56,29.2,37.3,22.3,61,0.0,0.305,False,2.5399999999999907
01/04/2013,2.5,30.3,36.8,24.4,49,0.0,0.285,False,2.5399999999999907
02/04/2013,2.4,31.0,37.6,25.7,49,0.0,0.281,False,2.4866666666666575
03/04/2013,2.34,30.2,37.1,26.0,54,0.0,0.282,False,2.413333333333324
04/04/2013,2.25,31.3,37.9,25.0,48,0.0,0.281,False,2.3299999999999907
05/04/2013,2.18,32.2,39.7,24.6,46,0.22,0.282,False,2.256666666666657
06/04/2013,2.16,32.8,40.6,25.9,44,0.22,0.282,False,2.196666666666657
07/04/2013,2.16,27.7,34.0,23.8,76,4.26,0.296,False,2.166666666666657
08/04/2013,2.5,27.6,31.6,26.1,85,12.81,0.323,False,2.273333333333324
09/04/2013,3.47,26.4,28.4,25.6,90,13.13,0.341,False,2.7099999999999906
10/04/2013,4.25,25.4,25.6,24.3,90,17.23,0.354,False,3.4066666666666574
11/04/2013,4.13,25.9,29.3,24.2,82,0.73,0.345,False,3.949999999999991
12/04/2013,3.79,28.3,33.0,23.8,66,0.58,0.331,False,4.056666666666657
13/04/2013,3.5,28.8,34.6,23.0,54,0.0,0.315,False,3.8066666666666573
14/04/2013,3.22,28.7,34.9,22.6,47,0.0,0.309,False,3.5033333333333236
15/04/2013,2.97,29.4,35.6,24.8,51,0.37,0.309,False,3.229999999999991
16/04/2013,2.85,28.3,31.9,24.9,72,5.8,0.321,False,3.0133333333333243
17/04/2013,3.25,26.3,28.4,23.1,88,11.77,0.358,False,3.023333333333324
18/04/2013,3.84,28.0,32.4,23.4,61,0.0,0.34,False,3.3133333333333237
19/04/2013,3.88,28.8,34.4,22.8,53,0.0,0.32,False,3.6566666666666574
20/04/2013,3.72,29.3,35.6,21.6,47,0.0,0.314,False,3.813333333333324
21/04/2013,3.53,29.4,36.7,23.5,42,0.0,0.313,False,3.7099999999999906
22/04/2013,3.56,30.6,37.2,25.5,57,0.37,0.313,False,3.6033333333333233
23/04/2013,4.62,27.6,33.0,24.7,81,4.45,0.33,False,3.903333333333324
24/04/2013,5.53,27.5,33.5,25.3,81,6.31,0.35,False,4.5699999999999905
25/04/2013,5.5,27.0,30.9,25.3,85,19.11,0.367,False,5.216666666666657
26/04/2013,5.5,27.0,30.0,25.5,87,15.12,0.381,False,5.509999999999991
27/04/2013,6.41,27.1,30.5,25.1,83,4.32,0.378,False,5.803333333333324
28/04/2013,6.94,27.7,32.2,25.2,83,7.39,0.384,False,6.283333333333324
29/04/2013,7.05,27.1,30.3,24.9,84,6.8,0.389,False,6.79999999999999
30/04/2013,6.82,27.1,29.3,24.8,87,7.7,0.393,False,6.936666666666658
01/05/2013,6.31,27.5,31.8,24.8,83,7.86,0.395,False,6.726666666666657
02/05/2013,6.24,27.4,28.6,25.7,86,12.67,0.407,False,6.456666666666657
03/05/2013,6.1,27.3,30.7,25.4,87,12.83,0.414,False,6.216666666666657
04/05/2013,7.18,27.5,30.5,25.3,87,8.79,0.416,False,6.506666666666657
05/05/2013,10.69,28.1,33.6,25.7,84,9.06,0.42,False,7.98999999999999
06/05/2013,11.42,28.5,34.1,25.4,80,6.12,0.419,False,9.763333333333323
07/05/2013,11.47,28.3,34.1,25.7,83,8.02,0.423,False,11.193333333333323
08/05/2013,11.25,28.3,33.7,25.3,81,6.19,0.423,False,11.37999999999999
09/05/2013,13.59,28.7,34.3,25.8,78,1.71,0.416,False,12.103333333333325
10/05/2013,14.17,28.2,33.2,25.7,82,5.19,0.422,False,13.003333333333323
11/05/2013,14.74,28.1,33.3,25.3,82,3.84,0.422,False,14.166666666666657
12/05/2013,15.41,28.8,33.2,25.4,76,1.35,0.414,False,14.773333333333325
13/05/2013,16.14,29.3,34.0,25.3,71,0.0,0.4,False,15.42999999999999
14/05/2013,15.48,29.1,33.6,25.3,72,0.0,0.39,False,15.676666666666657
15/05/2013,14.28,28.1,32.9,24.8,78,2.1,0.388,False,15.29999999999999
16/05/2013,13.86,27.4,32.7,23.7,83,4.87,0.4,False,14.53999999999999
17/05/2013,13.29,27.1,32.3,24.8,85,8.59,0.422,False,13.80999999999999
18/05/2013,13.59,26.7,29.8,24.9,88,25.18,0.439,False,13.57999999999999
19/05/2013,13.09,26.3,28.6,24.7,89,21.53,0.453,False,13.323333333333323
20/05/2013,12.24,26.9,32.9,23.9,86,10.84,0.455,False,12.973333333333324
21/05/2013,11.76,27.0,33.0,23.7,84,13.4,0.461,False,12.363333333333324
22/05/2013,11.62,26.9,32.0,23.8,85,18.48,0.469,False,11.873333333333322
23/05/2013,11.56,26.9,31.4,24.4,86,7.48,0.47,False,11.646666666666656
24/05/2013,10.99,27.0,30.6,24.6,85,5.23,0.468,False,11.389999999999992
25/05/2013,10.83,25.7,27.8,24.3,88,4.51,0.47,False,11.126666666666658
26/05/2013,10.25,26.6,30.0,24.6,80,0.89,0.465,False,10.68999999999999
27/05/2013,9.47,26.3,31.3,24.3,83,5.21,0.468,False,10.183333333333325
28/05/2013,8.84,26.3,30.9,23.2,79,0.0,0.463,False,9.51999999999999
29/05/2013,9.45,27.4,32.0,25.1,84,3.79,0.463,False,9.253333333333325
30/05/2013,15.56,27.3,31.7,24.8,81,2.59,0.463,False,11.283333333333324
31/05/2013,20.38,27.1,31.8,25.0,86,5.86,0.466,False,15.12999999999999
01/06/2013,25.06,27.1,31.0,25.3,87,7.61,0.469,False,20.33333333333332
02/06/2013,32.19,27.1,32.3,25.0,86,6.09,0.47,False,25.876666666666654
03/06/2013,33.59,26.4,28.1,25.0,88,6.8,0.473,False,30.27999999999999
04/06/2013,35.22,25.8,26.9,24.7,91,12.88,0.482,False,33.66666666666666
05/06/2013,37.37,25.6,26.2,24.7,91,9.04,0.484,False,35.393333333333324
06/06/2013,38.54,25.7,26.5,24.6,91,16.6,0.491,False,37.04333333333332
