Latitude,Longitude,Date,Temperature
12.700005,106.899994,2024-04-11,31.7
12.700005,106.899994,2024-04-12,32.1
12.700005,106.899994,2024-04-13,31.8
12.700005,106.899994,2024-04-14,31.3
12.700005,106.899994,2024-04-15,31.3
12.700005,106.899994,2024-04-16,32.0
12.700005,106.899994,2024-04-17,30.5
12.700005,106.899994,2024-04-18,30.7
12.700005,106.899994,2024-04-19,30.7
12.700005,106.899994,2024-04-20,30.6
12.700005,106.899994,2024-04-21,30.8
12.700005,106.899994,2024-04-22,31.2
12.700005,106.899994,2024-04-23,31.8
12.700005,106.899994,2024-04-24,32.3
12.700005,106.899994,2024-04-25,32.2
12.700005,106.899994,2024-04-26,31.6
12.700005,106.899994,2024-04-27,32.5
12.700005,106.899994,2024-04-28,31.7
12.700005,106.899994,2024-04-29,32.6
12.700005,106.899994,2024-04-30,32.1
12.700005,106.899994,2024-05-01,32.4
12.700005,106.899994,2024-05-02,30.7
12.700005,106.899994,2024-05-03,29.3
12.700005,106.899994,2024-05-04,29.8
12.700005,106.899994,2024-05-05,29.7
12.700005,106.899994,2024-05-06,30.5
12.700005,106.899994,2024-05-07,30.9
12.700005,106.899994,2024-05-08,30.7
12.700005,106.899994,2024-05-09,30.6
12.700005,106.899994,2024-05-10,31.7
12.700005,106.899994,2024-05-11,31.3
12.700005,106.899994,2024-05-12,30.1
12.700005,106.899994,2024-05-13,28.8
12.700005,106.899994,2024-05-14,30.6
12.700005,106.899994,2024-05-15,29.8
12.700005,106.899994,2024-05-16,29.0
12.700005,106.899994,2024-05-17,27.3
12.700005,106.899994,2024-05-18,28.6
12.700005,106.899994,2024-05-19,29.0
12.700005,106.899994,2024-05-20,28.0
12.700005,106.899994,2024-05-21,26.8
12.700005,106.899994,2024-05-22,28.2
12.700005,106.899994,2024-05-23,28.0
12.700005,106.899994,2024-05-24,29.3
12.700005,106.899994,2024-05-25,28.8
12.700005,106.899994,2024-05-26,27.3
12.700005,106.899994,2024-05-27,28.7
12.700005,106.899994,2024-05-28,28.0
12.700005,106.899994,2024-05-29,27.2
12.700005,106.899994,2024-05-30,26.5
12.400002,107.0,2023-05-19,27.4
12.400002,107.0,2023-05-20,26.9
12.400002,107.0,2023-05-21,26.0
12.400002,107.0,2023-05-22,25.9
12.400002,107.0,2023-05-23,26.8
12.400002,107.0,2023-05-24,26.6
12.400002,107.0,2023-05-25,25.3
12.400002,107.0,2023-05-26,25.5
12.400002,107.0,2023-05-27,24.5
12.400002,107.0,2023-05-28,23.8
12.400002,107.0,2023-05-29,24.8
12.400002,107.0,2023-05-30,24.8
12.400002,107.0,2023-05-31,25.1
12.400002,107.0,2023-06-01,25.0
12.400002,107.0,2023-06-02,25.6
12.400002,107.0,2023-06-03,26.1
12.400002,107.0,2023-06-04,25.6
12.400002,107.0,2023-06-05,25.2
12.400002,107.0,2023-06-06,23.9
12.400002,107.0,2023-06-07,23.9
12.400002,107.0,2023-06-08,24.5
12.400002,107.0,2023-06-09,24.7
12.400002,107.0,2023-06-10,24.3
12.400002,107.0,2023-06-11,24.0
12.400002,107.0,2023-06-12,24.5
12.400002,107.0,2023-06-13,24.9
12.400002,107.0,2023-06-14,25.2
12.400002,107.0,2023-06-15,25.9
12.400002,107.0,2023-06-16,25.1
12.400002,107.0,2023-06-17,24.6
12.400002,107.0,2023-06-18,23.6
12.400002,107.0,2023-06-19,25.8
12.400002,107.0,2023-06-20,25.9
12.400002,107.0,2023-06-21,25.3
12.400002,107.0,2023-06-22,26.0
12.400002,107.0,2023-06-23,26.6
12.400002,107.0,2023-06-24,25.4
12.400002,107.0,2023-06-25,25.3
12.400002,107.0,2023-06-26,25.2
12.400002,107.0,2023-06-27,24.6
12.400002,107.0,2023-06-28,24.7
12.400002,107.0,2023-06-29,24.8
12.400002,107.0,2023-06-30,24.5
12.400002,107.0,2023-07-01,24.0
12.400002,107.0,2023-07-02,23.8
12.400002,107.0,2023-07-03,24.9
12.400002,107.0,2023-07-04,24.6
12.400002,107.0,2023-07-05,25.0
12.400002,107.0,2023-07-06,24.9
12.400002,107.0,2023-07-07,25.6
12.400002,107.0,2023-07-08,25.0
12.400002,107.0,2023-07-09,24.5
12.400002,107.0,2023-07-10,25.7
12.400002,107.0,2023-07-11,25.5
12.400002,107.0,2023-07-12,25.2
12.400002,107.0,2023-07-13,24.9
12.400002,107.0,2023-07-14,24.6
12.400002,107.0,2023-07-15,24.3
12.400002,107.0,2023-07-16,23.9
12.400002,107.0,2023-07-17,23.8
12.400002,107.0,2023-07-18,24.0
12.400002,107.0,2023-07-19,24.4
12.400002,107.0,2023-07-20,23.7
12.400002,107.0,2023-07-21,24.0
12.400002,107.0,2023-07-22,24.2
12.400002,107.0,2023-07-23,23.9
12.400002,107.0,2023-07-24,23.2
12.400002,107.0,2023-07-25,23.8
12.400002,107.0,2023-07-26,23.7
12.400002,107.0,2023-07-27,23.9
12.400002,107.0,2023-07-28,24.6
12.400002,107.0,2023-07-29,23.9
12.400002,107.0,2023-07-30,24.0
12.400002,107.0,2023-07-31,24.1
12.400002,107.0,2023-08-01,23.5
12.400002,107.0,2023-08-02,23.8
12.400002,107.0,2023-08-03,23.9
12.400002,107.0,2023-08-04,24.1
12.400002,107.0,2023-08-05,25.0
12.400002,107.0,2023-08-06,24.9
12.400002,107.0,2023-08-07,25.5
12.400002,107.0,2023-08-08,25.4
12.400002,107.0,2023-08-09,25.8
12.400002,107.0,2023-08-10,25.8
12.400002,107.0,2023-08-11,25.6
12.400002,107.0,2023-08-12,25.4
12.400002,107.0,2023-08-13,25.5
12.400002,107.0,2023-08-14,25.2
12.400002,107.0,2023-08-15,24.6
12.400002,107.0,2023-08-16,25.1
12.400002,107.0,2023-08-17,24.8
12.400002,107.0,2023-08-18,24.5
12.400002,107.0,2023-08-19,25.3
12.400002,107.0,2023-08-20,24.7
12.400002,107.0,2023-08-21,24.2
12.400002,107.0,2023-08-22,24.8
12.400002,107.0,2023-08-23,24.7
12.400002,107.0,2023-08-24,25.2
12.400002,107.0,2023-08-25,25.3
12.400002,107.0,2023-08-26,25.0
12.400002,107.0,2023-08-27,24.1
12.400002,107.0,2023-08-28,24.9
12.400002,107.0,2023-08-29,24.6
12.400002,107.0,2023-08-30,24.4
12.400002,107.0,2023-08-31,24.0
12.400002,107.0,2023-09-01,23.9
12.400002,107.0,2023-09-02,23.8
12.400002,107.0,2023-09-03,24.7
12.400002,107.0,2023-09-04,24.7
12.400002,107.0,2023-09-05,24.0
12.400002,107.0,2023-09-06,24.9
12.400002,107.0,2023-09-07,25.4
12.400002,107.0,2023-09-08,25.0
12.400002,107.0,2023-09-09,24.6
12.400002,107.0,2023-09-10,23.5
12.400002,107.0,2023-09-11,23.8
12.400002,107.0,2023-09-12,23.9
12.400002,107.0,2023-09-13,23.2
12.400002,107.0,2023-09-14,23.4
12.400002,107.0,2023-09-15,23.6
12.400002,107.0,2023-09-16,23.8
12.400002,107.0,2023-09-17,24.3
12.400002,107.0,2023-09-18,25.2
12.400002,107.0,2023-09-19,25.3
12.400002,107.0,2023-09-20,25.1
12.400002,107.0,2023-09-21,24.1
12.400002,107.0,2023-09-22,24.8
12.400002,107.0,2023-09-23,24.6
12.400002,107.0,2023-09-24,23.9
12.400002,107.0,2023-09-25,23.7
12.400002,107.0,2023-09-26,23.8
12.400002,107.0,2023-09-27,23.3
12.400002,107.0,2023-09-28,23.4
12.400002,107.0,2023-09-29,25.0
12.400002,107.0,2023-09-30,24.6
12.400002,107.0,2023-10-01,24.2
12.400002,107.0,2023-10-02,24.3
12.400002,107.0,2023-10-03,23.2
12.400002,107.0,2023-10-04,24.6
12.400002,107.0,2023-10-05,24.7
12.400002,107.0,2023-10-06,24.9
12.400002,107.0,2023-10-07,24.9
12.400002,107.0,2023-10-08,24.5
12.400002,107.0,2023-10-09,24.3
12.400002,107.0,2023-10-10,24.9
12.400002,107.0,2023-10-11,25.6
12.400002,107.0,2023-10-12,25.1
12.400002,107.0,2023-10-13,24.4
12.400002,107.0,2023-10-14,24.6
12.400002,107.0,2023-10-15,24.1
12.400002,107.0,2023-10-16,23.8
12.400002,107.0,2023-10-17,24.6
12.400002,107.0,2023-10-18,23.9
12.400002,107.0,2023-10-19,24.3
12.400002,107.0,2023-10-20,24.7
12.400002,107.0,2023-10-21,24.9
12.400002,107.0,2023-10-22,25.3
12.400002,107.0,2023-10-23,24.0
12.400002,107.0,2023-10-24,24.3
12.400002,107.0,2023-10-25,23.5
12.400002,107.0,2023-10-26,23.9
12.400002,107.0,2023-10-27,24.7
12.400002,107.0,2023-10-28,25.1
12.400002,107.0,2023-10-29,24.7
12.400002,107.0,2023-10-30,25.6
12.400002,107.0,2023-10-31,25.2
12.400002,107.0,2023-11-01,25.4
12.400002,107.0,2023-11-02,24.3
12.400002,107.0,2023-11-03,25.3
12.400002,107.0,2023-11-04,25.4
12.400002,107.0,2023-11-05,25.5
12.400002,107.0,2023-11-06,25.8
12.400002,107.0,2023-11-07,24.3
12.400002,107.0,2023-11-08,25.4
12.400002,107.0,2023-11-09,25.0
12.400002,107.0,2023-11-10,25.0
12.400002,107.0,2023-11-11,25.7
12.400002,107.0,2023-11-12,25.6
12.400002,107.0,2023-11-13,26.0
12.400002,107.0,2023-11-14,25.9
12.400002,107.0,2023-11-15,25.5
12.400002,107.0,2023-11-16,25.3
12.400002,107.0,2023-11-17,24.1
12.400002,107.0,2023-11-18,23.1
12.400002,107.0,2023-11-19,23.5
12.400002,107.0,2023-11-20,23.7
12.400002,107.0,2023-11-21,24.2
12.400002,107.0,2023-11-22,25.0
12.400002,107.0,2023-11-23,25.1
12.400002,107.0,2023-11-24,24.0
12.400002,107.0,2023-11-25,24.8
12.400002,107.0,2023-11-26,25.4
12.400002,107.0,2023-11-27,24.3
12.400002,107.0,2023-11-28,24.7
12.400002,107.0,2023-11-29,26.3
12.400002,107.0,2023-11-30,26.3
12.400002,107.0,2023-12-01,26.2
12.400002,107.0,2023-12-02,26.0
12.400002,107.0,2023-12-03,25.0
12.400002,107.0,2023-12-04,25.9
12.400002,107.0,2023-12-05,26.2
12.400002,107.0,2023-12-06,26.3
12.400002,107.0,2023-12-07,25.7
12.400002,107.0,2023-12-08,26.0
12.400002,107.0,2023-12-09,26.3
12.400002,107.0,2023-12-10,26.4
12.400002,107.0,2023-12-11,26.7
12.400002,107.0,2023-12-12,26.4
12.400002,107.0,2023-12-13,25.9
12.400002,107.0,2023-12-14,26.9
12.400002,107.0,2023-12-15,26.6
12.400002,107.0,2023-12-16,26.6
12.400002,107.0,2023-12-17,26.2
12.400002,107.0,2023-12-18,26.1
12.400002,107.0,2023-12-19,26.3
12.400002,107.0,2023-12-20,25.0
12.400002,107.0,2023-12-21,24.2
12.400002,107.0,2023-12-22,22.7
12.400002,107.0,2023-12-23,21.6
12.400002,107.0,2023-12-24,22.3
12.400002,107.0,2023-12-25,22.4
12.400002,107.0,2023-12-26,24.0
12.400002,107.0,2023-12-27,24.9
12.400002,107.0,2023-12-28,25.3
12.400002,107.0,2023-12-29,26.0
12.400002,107.0,2023-12-30,26.2
12.400002,107.0,2023-12-31,26.1
12.400002,107.0,2024-01-01,25.7
12.400002,107.0,2024-01-02,25.7
12.400002,107.0,2024-01-03,25.0
12.400002,107.0,2024-01-04,24.6
12.400002,107.0,2024-01-05,25.0
12.400002,107.0,2024-01-06,25.6
12.400002,107.0,2024-01-07,25.6
12.400002,107.0,2024-01-08,26.1
12.400002,107.0,2024-01-09,26.5
12.400002,107.0,2024-01-10,26.1
12.400002,107.0,2024-01-11,25.5
12.400002,107.0,2024-01-12,24.9
12.400002,107.0,2024-01-13,24.5
12.400002,107.0,2024-01-14,24.4
12.400002,107.0,2024-01-15,24.6
12.400002,107.0,2024-01-16,24.6
12.400002,107.0,2024-01-17,25.2
12.400002,107.0,2024-01-18,25.9
12.400002,107.0,2024-01-19,26.2
12.400002,107.0,2024-01-20,26.3
12.400002,107.0,2024-01-21,26.0
12.400002,107.0,2024-01-22,26.2
12.400002,107.0,2024-01-23,25.1
12.400002,107.0,2024-01-24,23.9
12.400002,107.0,2024-01-25,24.2
12.400002,107.0,2024-01-26,24.0
12.400002,107.0,2024-01-27,24.5
12.400002,107.0,2024-01-28,24.7
12.400002,107.0,2024-01-29,24.9
12.400002,107.0,2024-01-30,25.8
12.400002,107.0,2024-01-31,26.1
12.400002,107.0,2024-02-01,26.6
12.400002,107.0,2024-02-02,26.4
12.400002,107.0,2024-02-03,27.4
12.400002,107.0,2024-02-04,26.8
12.400002,107.0,2024-02-05,26.8
12.400002,107.0,2024-02-06,26.7
12.400002,107.0,2024-02-07,25.6
12.400002,107.0,2024-02-08,25.1
12.400002,107.0,2024-02-09,26.4
12.400002,107.0,2024-02-10,25.3
12.400002,107.0,2024-02-11,24.0
12.400002,107.0,2024-02-12,24.4
12.400002,107.0,2024-02-13,25.8
12.400002,107.0,2024-02-14,26.4
12.400002,107.0,2024-02-15,27.3
12.400002,107.0,2024-02-16,26.4
12.400002,107.0,2024-02-17,26.5
12.400002,107.0,2024-02-18,27.5
12.400002,107.0,2024-02-19,27.6
12.400002,107.0,2024-02-20,26.9
12.400002,107.0,2024-02-21,27.1
12.400002,107.0,2024-02-22,27.0
12.400002,107.0,2024-02-23,27.7
12.400002,107.0,2024-02-24,27.4
12.400002,107.0,2024-02-25,26.9
12.400002,107.0,2024-02-26,27.3
12.400002,107.0,2024-02-27,26.5
12.400002,107.0,2024-02-28,27.2
12.400002,107.0,2024-02-29,27.7
12.400002,107.0,2024-03-01,27.5
12.400002,107.0,2024-03-02,27.0
12.400002,107.0,2024-03-03,27.9
12.400002,107.0,2024-03-04,27.4
12.400002,107.0,2024-03-05,27.9
12.400002,107.0,2024-03-06,28.4
12.400002,107.0,2024-03-07,29.0
12.400002,107.0,2024-03-08,28.6
12.400002,107.0,2024-03-09,28.2
12.400002,107.0,2024-03-10,28.2
12.400002,107.0,2024-03-11,28.4
12.400002,107.0,2024-03-12,28.5
12.400002,107.0,2024-03-13,27.5
12.400002,107.0,2024-03-14,27.1
12.400002,107.0,2024-03-15,27.6
12.400002,107.0,2024-03-16,28.1
12.400002,107.0,2024-03-17,28.0
12.400002,107.0,2024-03-18,28.7
12.400002,107.0,2024-03-19,28.3
12.400002,107.0,2024-03-20,27.3
12.400002,107.0,2024-03-21,27.0
12.400002,107.0,2024-03-22,27.5
12.400002,107.0,2024-03-23,27.4
12.400002,107.0,2024-03-24,27.4
12.400002,107.0,2024-03-25,27.9
12.400002,107.0,2024-03-26,29.3
12.400002,107.0,2024-03-27,28.7
12.400002,107.0,2024-03-28,27.0
12.400002,107.0,2024-03-29,27.1
12.400002,107.0,2024-03-30,26.7
12.400002,107.0,2024-03-31,27.4
12.400002,107.0,2024-04-01,27.6
12.400002,107.0,2024-04-02,27.2
12.400002,107.0,2024-04-03,27.8
12.400002,107.0,2024-04-04,28.0
12.400002,107.0,2024-04-05,28.1
12.400002,107.0,2024-04-06,27.7
12.400002,107.0,2024-04-07,28.5
12.400002,107.0,2024-04-08,29.3
12.400002,107.0,2024-04-09,29.5
12.400002,107.0,2024-04-10,29.0
12.400002,107.0,2024-04-11,29.9
12.400002,107.0,2024-04-12,30.0
12.400002,107.0,2024-04-13,29.7
12.400002,107.0,2024-04-14,29.2
12.400002,107.0,2024-04-15,29.2
12.400002,107.0,2024-04-16,30.1
12.400002,107.0,2024-04-17,28.5
12.400002,107.0,2024-04-18,28.5
12.400002,107.0,2024-04-19,28.6
12.400002,107.0,2024-04-20,28.4
12.400002,107.0,2024-04-21,28.5
12.400002,107.0,2024-04-22,28.9
12.400002,107.0,2024-04-23,29.6
12.400002,107.0,2024-04-24,30.0
12.400002,107.0,2024-04-25,29.9
12.400002,107.0,2024-04-26,29.4
12.400002,107.0,2024-04-27,30.3
12.400002,107.0,2024-04-28,29.5
12.400002,107.0,2024-04-29,30.2
12.400002,107.0,2024-04-30,30.0
12.400002,107.0,2024-05-01,30.4
12.400002,107.0,2024-05-02,28.7
12.400002,107.0,2024-05-03,28.0
12.400002,107.0,2024-05-04,27.8
12.400002,107.0,2024-05-05,27.5
12.400002,107.0,2024-05-06,28.4
12.400002,107.0,2024-05-07,28.5
12.400002,107.0,2024-05-08,28.6
12.400002,107.0,2024-05-09,27.7
12.400002,107.0,2024-05-10,28.9
12.400002,107.0,2024-05-11,28.9
12.400002,107.0,2024-05-12,27.6
12.400002,107.0,2024-05-13,27.1
12.400002,107.0,2024-05-14,28.4
12.400002,107.0,2024-05-15,27.8
12.400002,107.0,2024-05-16,27.0
12.400002,107.0,2024-05-17,25.7
12.400002,107.0,2024-05-18,26.9
12.400002,107.0,2024-05-19,27.0
12.400002,107.0,2024-05-20,26.2
12.400002,107.0,2024-05-21,25.1
12.400002,107.0,2024-05-22,26.7
12.400002,107.0,2024-05-23,26.4
12.400002,107.0,2024-05-24,27.7
12.400002,107.0,2024-05-25,27.0
12.400002,107.0,2024-05-26,26.0
12.400002,107.0,2024-05-27,27.0
12.400002,107.0,2024-05-28,26.3
12.400002,107.0,2024-05-29,25.9
12.400002,107.0,2024-05-30,25.2
12.599998,106.70001,2023-05-19,29.4
12.599998,106.70001,2023-05-20,29.0
12.599998,106.70001,2023-05-21,27.7
12.599998,106.70001,2023-05-22,27.5
12.599998,106.70001,2023-05-23,28.5
12.599998,106.70001,2023-05-24,28.5
12.599998,106.70001,2023-05-25,27.0
12.599998,106.70001,2023-05-26,27.3
12.599998,106.70001,2023-05-27,26.2
12.599998,106.70001,2023-05-28,25.3
12.599998,106.70001,2023-05-29,26.4
12.599998,106.70001,2023-05-30,26.2
12.599998,106.70001,2023-05-31,26.7
12.599998,106.70001,2023-06-01,26.7
12.599998,106.70001,2023-06-02,27.3
12.599998,106.70001,2023-06-03,27.8
12.599998,106.70001,2023-06-04,27.4
12.599998,106.70001,2023-06-05,26.9
12.599998,106.70001,2023-06-06,25.3
12.599998,106.70001,2023-06-07,25.3
12.599998,106.70001,2023-06-08,25.9
12.599998,106.70001,2023-06-09,26.5
12.599998,106.70001,2023-06-10,26.0
12.599998,106.70001,2023-06-11,25.8
12.599998,106.70001,2023-06-12,26.1
12.599998,106.70001,2023-06-13,26.8
12.599998,106.70001,2023-06-14,26.8
12.599998,106.70001,2023-06-15,27.6
12.599998,106.70001,2023-06-16,26.7
12.599998,106.70001,2023-06-17,26.4
12.599998,106.70001,2023-06-18,25.1
12.599998,106.70001,2023-06-19,27.2
12.599998,106.70001,2023-06-20,27.3
12.599998,106.70001,2023-06-21,26.8
12.599998,106.70001,2023-06-22,27.6
12.599998,106.70001,2023-06-23,28.3
12.599998,106.70001,2023-06-24,27.3
12.599998,106.70001,2023-06-25,27.0
12.599998,106.70001,2023-06-26,26.9
12.599998,106.70001,2023-06-27,26.4
12.599998,106.70001,2023-06-28,26.4
12.599998,106.70001,2023-06-29,26.1
12.599998,106.70001,2023-06-30,25.9
12.599998,106.70001,2023-07-01,25.4
12.599998,106.70001,2023-07-02,25.1
12.599998,106.70001,2023-07-03,26.2
12.599998,106.70001,2023-07-04,25.9
12.599998,106.70001,2023-07-05,26.9
12.599998,106.70001,2023-07-06,26.7
12.599998,106.70001,2023-07-07,27.4
12.599998,106.70001,2023-07-08,26.7
12.599998,106.70001,2023-07-09,26.0
12.599998,106.70001,2023-07-10,27.0
12.599998,106.70001,2023-07-11,27.0
12.599998,106.70001,2023-07-12,26.5
12.599998,106.70001,2023-07-13,26.7
12.599998,106.70001,2023-07-14,26.2
12.599998,106.70001,2023-07-15,26.1
12.599998,106.70001,2023-07-16,25.7
12.599998,106.70001,2023-07-17,25.5
12.599998,106.70001,2023-07-18,25.6
12.599998,106.70001,2023-07-19,26.0
12.599998,106.70001,2023-07-20,25.1
12.599998,106.70001,2023-07-21,25.3
12.599998,106.70001,2023-07-22,25.6
12.599998,106.70001,2023-07-23,25.4
12.599998,106.70001,2023-07-24,24.6
12.599998,106.70001,2023-07-25,25.2
12.599998,106.70001,2023-07-26,25.2
12.599998,106.70001,2023-07-27,25.5
12.599998,106.70001,2023-07-28,26.4
12.599998,106.70001,2023-07-29,25.6
12.599998,106.70001,2023-07-30,25.6
12.599998,106.70001,2023-07-31,25.7
12.599998,106.70001,2023-08-01,25.3
12.599998,106.70001,2023-08-02,25.6
12.599998,106.70001,2023-08-03,25.6
12.599998,106.70001,2023-08-04,25.7
12.599998,106.70001,2023-08-05,26.6
12.599998,106.70001,2023-08-06,26.6
12.599998,106.70001,2023-08-07,27.1
12.599998,106.70001,2023-08-08,27.0
12.599998,106.70001,2023-08-09,27.4
12.599998,106.70001,2023-08-10,27.5
12.599998,106.70001,2023-08-11,27.3
12.599998,106.70001,2023-08-12,27.1
12.599998,106.70001,2023-08-13,27.2
12.599998,106.70001,2023-08-14,26.6
12.599998,106.70001,2023-08-15,26.5
12.599998,106.70001,2023-08-16,26.7
12.599998,106.70001,2023-08-17,26.2
12.599998,106.70001,2023-08-18,26.1
12.599998,106.70001,2023-08-19,27.1
12.599998,106.70001,2023-08-20,26.4
12.599998,106.70001,2023-08-21,25.6
12.599998,106.70001,2023-08-22,26.4
12.599998,106.70001,2023-08-23,26.1
12.599998,106.70001,2023-08-24,26.6
12.599998,106.70001,2023-08-25,26.8
12.599998,106.70001,2023-08-26,26.6
12.599998,106.70001,2023-08-27,25.9
12.599998,106.70001,2023-08-28,26.4
12.599998,106.70001,2023-08-29,26.1
12.599998,106.70001,2023-08-30,25.7
12.599998,106.70001,2023-08-31,25.4
12.599998,106.70001,2023-09-01,25.5
12.599998,106.70001,2023-09-02,25.4
12.599998,106.70001,2023-09-03,26.3
12.599998,106.70001,2023-09-04,26.3
12.599998,106.70001,2023-09-05,25.4
12.599998,106.70001,2023-09-06,26.3
12.599998,106.70001,2023-09-07,26.7
12.599998,106.70001,2023-09-08,26.4
12.599998,106.70001,2023-09-09,26.4
12.599998,106.70001,2023-09-10,25.2
12.599998,106.70001,2023-09-11,25.6
12.599998,106.70001,2023-09-12,25.5
12.599998,106.70001,2023-09-13,24.9
12.599998,106.70001,2023-09-14,24.8
12.599998,106.70001,2023-09-15,25.1
12.599998,106.70001,2023-09-16,25.3
12.599998,106.70001,2023-09-17,25.8
12.599998,106.70001,2023-09-18,27.2
12.599998,106.70001,2023-09-19,27.5
12.599998,106.70001,2023-09-20,26.5
12.599998,106.70001,2023-09-21,25.6
12.599998,106.70001,2023-09-22,26.6
12.599998,106.70001,2023-09-23,26.5
12.599998,106.70001,2023-09-24,25.6
12.599998,106.70001,2023-09-25,25.4
12.599998,106.70001,2023-09-26,25.3
12.599998,106.70001,2023-09-27,25.0
12.599998,106.70001,2023-09-28,24.8
12.599998,106.70001,2023-09-29,26.5
12.599998,106.70001,2023-09-30,26.3
12.599998,106.70001,2023-10-01,26.0
12.599998,106.70001,2023-10-02,25.6
12.599998,106.70001,2023-10-03,24.7
12.599998,106.70001,2023-10-04,26.0
12.599998,106.70001,2023-10-05,26.2
12.599998,106.70001,2023-10-06,26.4
12.599998,106.70001,2023-10-07,26.1
12.599998,106.70001,2023-10-08,26.0
12.599998,106.70001,2023-10-09,25.8
12.599998,106.70001,2023-10-10,26.6
12.599998,106.70001,2023-10-11,27.3
12.599998,106.70001,2023-10-12,26.9
12.599998,106.70001,2023-10-13,26.1
12.599998,106.70001,2023-10-14,26.3
12.599998,106.70001,2023-10-15,25.6
12.599998,106.70001,2023-10-16,25.3
12.599998,106.70001,2023-10-17,25.8
12.599998,106.70001,2023-10-18,25.5
12.599998,106.70001,2023-10-19,26.3
12.599998,106.70001,2023-10-20,26.4
12.599998,106.70001,2023-10-21,26.7
12.599998,106.70001,2023-10-22,26.8
12.599998,106.70001,2023-10-23,25.7
12.599998,106.70001,2023-10-24,25.9
12.599998,106.70001,2023-10-25,25.1
12.599998,106.70001,2023-10-26,25.6
12.599998,106.70001,2023-10-27,26.4
12.599998,106.70001,2023-10-28,26.8
12.599998,106.70001,2023-10-29,26.3
12.599998,106.70001,2023-10-30,27.1
12.599998,106.70001,2023-10-31,26.5
12.599998,106.70001,2023-11-01,26.7
12.599998,106.70001,2023-11-02,26.1
12.599998,106.70001,2023-11-03,27.1
12.599998,106.70001,2023-11-04,27.2
12.599998,106.70001,2023-11-05,27.3
12.599998,106.70001,2023-11-06,27.5
12.599998,106.70001,2023-11-07,26.1
12.599998,106.70001,2023-11-08,26.8
12.599998,106.70001,2023-11-09,26.4
12.599998,106.70001,2023-11-10,26.7
12.599998,106.70001,2023-11-11,27.3
12.599998,106.70001,2023-11-12,27.2
12.599998,106.70001,2023-11-13,27.5
12.599998,106.70001,2023-11-14,27.3
12.599998,106.70001,2023-11-15,26.8
12.599998,106.70001,2023-11-16,27.1
12.599998,106.70001,2023-11-17,25.7
12.599998,106.70001,2023-11-18,24.4
12.599998,106.70001,2023-11-19,24.9
12.599998,106.70001,2023-11-20,25.3
12.599998,106.70001,2023-11-21,25.6
12.599998,106.70001,2023-11-22,26.4
12.599998,106.70001,2023-11-23,26.7
12.599998,106.70001,2023-11-24,26.0
12.599998,106.70001,2023-11-25,26.4
12.599998,106.70001,2023-11-26,27.0
12.599998,106.70001,2023-11-27,26.2
12.599998,106.70001,2023-11-28,26.4
12.599998,106.70001,2023-11-29,27.9
12.599998,106.70001,2023-11-30,28.1
12.599998,106.70001,2023-12-01,28.0
12.599998,106.70001,2023-12-02,27.8
12.599998,106.70001,2023-12-03,26.7
12.599998,106.70001,2023-12-04,27.8
12.599998,106.70001,2023-12-05,27.9
12.599998,106.70001,2023-12-06,28.2
12.599998,106.70001,2023-12-07,27.5
12.599998,106.70001,2023-12-08,27.5
12.599998,106.70001,2023-12-09,27.5
12.599998,106.70001,2023-12-10,27.8
12.599998,106.70001,2023-12-11,27.9
12.599998,106.70001,2023-12-12,28.1
12.599998,106.70001,2023-12-13,27.6
12.599998,106.70001,2023-12-14,28.7
12.599998,106.70001,2023-12-15,28.4
12.599998,106.70001,2023-12-16,28.3
12.599998,106.70001,2023-12-17,27.9
12.599998,106.70001,2023-12-18,27.9
12.599998,106.70001,2023-12-19,28.0
12.599998,106.70001,2023-12-20,26.8
12.599998,106.70001,2023-12-21,26.0
12.599998,106.70001,2023-12-22,24.9
12.599998,106.70001,2023-12-23,23.6
12.599998,106.70001,2023-12-24,24.3
12.599998,106.70001,2023-12-25,24.4
12.599998,106.70001,2023-12-26,26.0
12.599998,106.70001,2023-12-27,26.7
12.599998,106.70001,2023-12-28,27.6
12.599998,106.70001,2023-12-29,28.1
12.599998,106.70001,2023-12-30,28.2
12.599998,106.70001,2023-12-31,28.2
12.599998,106.70001,2024-01-01,27.7
12.599998,106.70001,2024-01-02,27.7
12.599998,106.70001,2024-01-03,26.9
12.599998,106.70001,2024-01-04,26.3
12.599998,106.70001,2024-01-05,26.7
12.599998,106.70001,2024-01-06,27.3
12.599998,106.70001,2024-01-07,27.3
12.599998,106.70001,2024-01-08,27.8
12.599998,106.70001,2024-01-09,28.1
12.599998,106.70001,2024-01-10,28.0
12.599998,106.70001,2024-01-11,27.4
12.599998,106.70001,2024-01-12,26.8
12.599998,106.70001,2024-01-13,26.5
12.599998,106.70001,2024-01-14,26.2
12.599998,106.70001,2024-01-15,26.3
12.599998,106.70001,2024-01-16,26.5
12.599998,106.70001,2024-01-17,27.1
12.599998,106.70001,2024-01-18,27.7
12.599998,106.70001,2024-01-19,28.0
12.599998,106.70001,2024-01-20,27.8
12.599998,106.70001,2024-01-21,28.0
12.599998,106.70001,2024-01-22,28.1
12.599998,106.70001,2024-01-23,27.0
12.599998,106.70001,2024-01-24,25.7
12.599998,106.70001,2024-01-25,26.0
12.599998,106.70001,2024-01-26,25.8
12.599998,106.70001,2024-01-27,26.3
12.599998,106.70001,2024-01-28,26.5
